id,SMILES,Tm,token_count
1042,C1=CC2C=CC1C2,254.05,13
1950,ClCCOc1ccccc1,301.15,12
356,CCN(CC)c1cccc(O)c1,351.15,18
1403,CC(C)c1ccc2c(ccc3c(C)cccc23)c1,374.15,30
271,CCOC(=O)c1ccccc1N,286.15,17
837,S1CCCC1,177.05,7
927,SCCCCCCCC,223.95,9
2617,Clc1cc(Cl)c2ccccc2c1O,380.65,19
2509,CCCCc1ccc(O)cc1,295.15,15
2758,CN(C)CCOC(=O)C(=C)C,243.15,19
2068,C=CCCCCCCCCCCCCCC,277.25,17
1187,CCCNCCC,210.15,7
2065,CCCCCCCCCCCCCCC,283.05,15
1090,O=CCCC,174.15,6
2357,CCC(C)(CC)CC,182.25,12
2122,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,338.95,30
1100,CCCCCCCCCCCCCC(=O)OCC,568.15,21
53,O=Cc1cccc2ccccc12,306.65,17
1553,O=COCC(C)C,177.35,10
1397,CC12CCC(CC1)C2(C)C,431.65,18
3048,Cc1ccc(C(=O)C)c(O)c1,294.15,20
2782,c1ccc(cc1)C2=CC=CN2,402.15,19
2935,COc1ccccc1c2ccccc2OC,428.15,20
1968,ClCCOC(=O)OCCCl,281.15,13
3075,N#CC(C)(C)C#N,304.65,13
1698,CCCC(O)(C)C,170.15,11
2864,CCC(O)C(C)(C)C,268.15,14
2623,Clc1ccc(cc1)c2ccccc2,351.95,19
457,ON=C(C)CC,243.65,9
3043,CCCCCCCCCCCC1CCCC1,263.15,18
2515,CCCCCCCCCCCCCC(O)C,308.15,18
2707,O=N(=O)c1ccccc1c2ccccc2N(=O)=O,399.15,30
1174,Nc1cccc(N)n1,394.65,12
1052,Clc1ccc(cc1)C(=O)Cl,289.15,17
2298,c1ccc(cc1)C=CC=Cc2ccccc2,425.15,24
1916,O=C(C)N1CCCCC1,259.75,14
831,C=COCC,157.35,6
779,Cc1cc(C)cc(C)c1,228.45,15
1317,Fc1cc(F)c(F)c(F)c1F,225.85,19
228,ClC(Cl)C(Cl)Cl,229.35,10
248,O=C1CCC(=O)N1c2ccccc2,429.15,21
2477,C[Si](C)(C)Oc1ccccc1,218.15,17
2770,OC(C)CCC(O)C,316.15,12
1253,n1cncnc1,359.15,8
1680,ClCc1ccc(Br)cc1,323.15,13
2219,O=C1OC(=O)C(C)=C1C,369.15,18
1825,CCOC(=O)c1ccccc1N(=O)=O,303.15,23
295,O=C(N)c1ccccc1N,383.65,15
1047,O=N(=O)c1ccc(C)c(Cl)c1,339.65,21
2799,CCCCCCC(C)C,192.85,11
90,ClCCl,178.05,3
662,CCCC(=O)OCCOC(=O)CCC,193.15,20
1912,OC(C)(C)c1ccccc1,309.15,16
2718,CCCCCCCNCCCCCCC,304.65,15
1159,O=C(C)OCc1ccccc1,221.85,16
1970,CCCCCCCC(=O)OCCC,226.95,16
2158,CCC=CC(C)(C)C,135.75,13
495,Cc1ccc(cc1)C(C)(C)C,221.15,19
2901,O=CN1CCOCC1,294.15,11
3204,O=C1C=C(C)C2CC1C2(C)C,282.95,21
2546,CCc1cc(C)ccc1C,219.45,14
1738,FC,131.35,2
2883,OP(O)C,233.14,6
2847,Clc1nc(Cl)cc(Cl)n1,295.65,15
2568,C1CCC(CC1)Nc2ccccc2,289.15,19
2649,COC(=O)c1ccc(OC)c(OC)c1,333.95,23
1650,Cc1ccc2cc(C)ccc2c1,385.15,18
1562,CCCCCC(O)C,243.0,10
605,c1ccc(cc1)N=Nc2ccccc2,341.15,21
817,ClCCCBr,214.25,5
2407,Cc1nc(C)c(C)nc1C,358.15,16
3191,Cc1cccc2C=COc12,382.15,15
1514,Cc1cccc(c1)C(C)C,209.45,16
810,OCCNC(C)C,401.65,9
1881,ClC1=Nc2ccccc2S1,297.15,15
868,ON=CCCC,243.65,7
1316,FC(=C(F)C(F)(F)F)C(F)(F)F,144.15,25
2230,C=Cc1c(C)cc(C)cc1C,236.15,18
3117,O=C1CC2(C)CCC1C2(C)C,459.65,20
1897,O=C1OC(=O)C(C)=C1,280.65,17
2636,CCCC(S)C,104.15,8
1787,c1ccc(cc1)c2c3ccccc3cc4ccccc24,429.15,30
2171,C=CC1CCCCC1,146.39,11
949,O=COCCCCCCCC,234.05,12
392,COC(=O)c1ccccc1,258.15,15
2214,O=CC1OC1,211.15,8
2498,Nc1ncccc1C,306.65,10
839,OC(C)(C)CCC(O)(C)C,365.15,18
402,O=C(C=Cc1ccccc1)c2ccccc2,330.65,24
2045,C1=CCCCCC1,217.15,10
1902,CC1=CC=NC1,224.75,10
150,O=C(Cl)C(Cl)(Cl)Cl,241.35,14
2943,Brc1ccc2cccnc2c1,307.15,15
3295,Brc1cc(C)cc(c1)N(=O)=O,356.15,21
1280,Clc1c(F)c(F)c(F)c(F)c1F,257.49,22
2086,O=CC(C)(C)C,279.15,11
429,Clc1ccc(N)c(C)c1,303.45,15
1743,CP(C)C,188.15,6
3067,c1ccc(cc1)N2C=NC=C2,286.15,19
2615,Clc1ccc2ccccc2c1Cl,309.15,16
2818,Cc1ncncc1,305.15,9
950,OCCOCCOCCCC,205.15,11
14,ClC(Cl)(Cl)Cl,250.15,9
1886,Brc1ccc(O)c(Br)c1,311.15,15
2776,N#CSCc1ccccc1,316.15,13
1183,CCCCCC(=O)Cl,186.15,11
2848,O=C1NCCCC1C,328.45,11
96,O1CC1,161.45,5
2895,CCCCCC1=CCCC1,190.15,13
2397,CCCCCCCCNCCCCCCCC,308.65,17
2536,O1CCN(CC1)CCN2CCOCC2,348.15,20
1200,FCC(=O)O,308.35,8
1366,O=Cc1ccccc1F,228.65,12
1118,CCCCOP(=O)(OCCCC)OCCCC,194.15,22
1211,CCC(C)CCC(O)(C)CC,205.65,17
2549,CC1CC=CC1,112.35,9
1288,Clc1ccc(F)cc1,246.35,12
2460,OCCCCCCCCCCCCCCCCC,326.95,18
1282,Fc1ccccc1I,231.65,10
1057,O=C(C)C=Cc1ccccc1,314.65,17
2365,N#CC#CC#N,293.65,9
2300,C#CC(C)(C)C,194.95,11
1008,O=C(O)c1ccccc1Cl,413.35,15
3119,O=C(O)C=CC(C)C,308.15,14
1531,CCCCCOC(=O)CCC,199.95,14
845,O=C(C)OCC(C)C,174.35,13
761,O=C1OCC(C)O1,224.35,12
2002,Ic1cccc(I)c1,313.55,12
2425,CC(C)CCCC(C)(C)C,168.15,16
1574,CC1CCCC2(C)CC3OC(=O)C(=C)C3C=C12,349.15,32
1443,O=C1CCCCCC1,252.15,11
1955,N#Cc1ccc(Cl)cc1,368.15,14
2319,COC1CCCCC1,198.75,10
3086,II,386.75,2
987,OCC(Cl)(Cl)Cl,292.15,10
2837,C=CN(=O)=O,217.65,10
1952,C=Cc1ccc(C)cc1,239.05,14
162,O=C1CC2CCC1(C)C2(C)C,453.15,20
2441,N#Cc1ccc(cc1)N(C)C,347.15,18
1241,C1CC2CCC1C2,360.65,11
2256,C=CCCCCCCCCC,223.95,12
1631,Cc1ccc2ccccc2c1C,274.75,16
2556,CCCCCCCCCCC1CCCCC1,271.45,18
1043,CN(C)c1ccccc1,275.65,13
2714,CCCCCCOC(=O)CC,215.65,14
1182,CCCCCCCCOC(=O)CC,230.55,16
894,BrCCCCCC,188.45,7
2254,OCC=CCO,298.15,7
2384,C[Si]C,123.15,3
459,C=CC(=O)OC,196.65,10
77,BrCBr,220.65,3
1603,BrC(Br)(Br)Br,363.25,9
1546,ClCC(=O)OC(=O)CCl,319.15,15
2411,CCCCOc1ccccc1,253.75,13
1535,ClCCC,150.35,4
1596,N#CSC,268.15,5
3257,CCCCCCCCCCCCCCCCCCCc1ccccc1,313.15,27
2456,C[Si](C)(C)[Si](C)(C)C,286.65,16
3264,BrCCCCCCC(=O)O,304.15,13
3026,O=Cc1cc(Cl)ccc1Cl,331.15,15
1029,COc1ccc(C)cc1N,326.15,14
2609,CCc1cc(C)cc(CC)c1,199.05,17
1506,BrCC(Br)CC,207.75,8
500,OC(C)c1ccccc1,293.15,13
324,Cc1cccc2ccccc12,242.75,15
94,CSC,174.85,3
863,OCCCCO,293.25,6
3188,CCC=C(C)C(=O)O,297.55,14
1023,O=C(OCc1ccccc1)c2ccccc2,294.15,23
1364,Fc1ccc(C)c(c1)N(=O)=O,300.15,21
841,O=C(C)CCC(C)C,199.15,13
2812,Brc1ccc(cc1)Sc2ccc(Br)cc2,388.15,23
1414,COc1cc(OC)c(cc1OC)C(=O)O,418.15,24
565,CSc1ccccc1,256.45,10
2081,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,337.65,28
365,c1ccc(cc1)c2ccccc2,342.15,18
2716,COC(=O)c1ccncc1,289.25,15
441,Cc1ccc(Cl)c(N)c1,302.65,15
634,CCCCC(CO)CC,203.15,11
1394,CC(C)(C)C,256.55,9
643,COc1ccc(C)cc1,241.15,13
1901,CCN(C)CC,77.15,8
2465,CCCCCCCCCCCCCCc1ccccc1,289.15,22
2501,S1CCCCC1,292.15,8
82,ClCC,134.45,3
3289,CCOP(=O)(C)SCCN(C(C)C)C(C)C,234.15,27
821,NCCCN,261.15,5
433,Clc1ccc(C)c(Cl)c1,259.65,15
1395,CC(C)C(C)(C)C,248.15,13
2360,CC(C)CC(C)C(C)C,145.25,15
2922,COC(=O)c1ccc(C)cc1O,300.65,19
451,ClCC(Br)CBr,279.15,8
3125,CCC(C)=C(C)C,154.85,12
1611,C=CC(C)C,104.65,8
1565,CC(C)CCNCCC(C)C,229.15,15
722,C=COC,151.15,5
2155,CC=CC=CC(=O)OC,288.15,14
1147,Sc1ccccc1C,288.15,10
2937,OC1CCCC1C2CCCC2,293.15,15
1421,C1=CC=C(S1)C2=CC=CS2,306.15,20
3322,N#CC=C(Cl)C#N,333.65,12
534,COc1ccc(cc1)C(=O)C,311.65,18
2779,O=C(Cl)c1ccc(Cl)c(Cl)c1,298.15,20
1409,Oc1cccc(C)c1O,341.15,13
106,C=C(Cl)Cl,150.65,7
2315,CC1CC1C,132.25,7
1372,Cc1ccc(O)c(O)c1,338.15,15
3205,C=CCCCCCCCCCCCCCCCCC,296.15,20
979,CCCCCCCCCCCCCCCCCCCCCC(=O)O,693.15,27
3195,C#CC1(O)CCCC1,300.15,13
340,COc1ccccc1OC,295.65,12
962,COCCOCCOCCOC,228.15,12
526,Clc1ccc(cc1)C(=O)C,293.15,17
2238,O=N(=O)c1ccc(Cl)c(c1)C(F)(F)F,295.15,28
3160,CC(C)CC(C)(C)CC(C)(C)CC(C)(C)C,175.15,30
733,CC(C)(C)CC1(C)OC1,209.15,17
1508,COC(C)OC,159.95,8
1622,CCC(O)C(C)C,249.55,11
443,Clc1ccc(N)c(N)c1,349.15,15
1354,ClCC(Cl)F,213.15,7
862,O=CCCCC,181.65,7
1410,Cc1ccc(C)c(C)c1C,266.95,16
1357,ClC(F)C(Cl)F,171.95,10
1384,C#CC#C,236.75,6
1529,CCCCCOC(=O)CCCCC,226.15,16
1325,Fc1ccc(O)cc1,321.15,12
2927,CC1CSCC1,192.02,8
3187,COc1cccc(OC)c1C#N,392.15,17
1195,CCCCCCNCCCCCC,260.05,13
852,COCCOC(=O)C,203.15,11
3196,COc1ccc(C)c(c1)N(=O)=O,290.15,22
302,O=C(Cl)c1ccccc1C(=O)Cl,288.65,20
1627,Cc1ccc(C)c2ccccc12,280.75,18
1736,CCCCCCCCCCCCCCCCCC,301.35,18
1811,Brc1cccc(Br)c1N,360.65,13
2036,ClCCOCC,213.15,6
64,OCCCC,183.35,5
1533,CCC(=O)OCC(C)C,201.75,14
719,O=CCCl,256.85,5
1624,CC(C)C(C)C(C)C,163.95,14
1246,S1CCC1,199.95,6
999,O=N(=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,372.65,25
1993,O=COC(C)C,193.15,9
2703,OCCCCCCC(C)C,337.65,12
3184,CC(C(C)(C)C)C(C)(C)C,234.45,20
1500,O=C1CCc2ccccc2C1,291.15,16
1509,CC1=CC=CO1,185.65,10
2378,CCCCCCc1ccccc1,212.15,14
280,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,252.15,20
278,Clc1cccc(Cl)c1O,341.65,13
2968,CCOc1ccc(Cl)cc1Cl,305.15,15
350,Nc1ccc2ccccc2c1,386.15,15
2016,CCOC(=O)CCCCC(=O)O,302.15,18
3292,COCC(C)N(C(=O)CCl)c1c(C)cccc1CC,211.05,30
1212,N1CC1,195.25,5
66,c1ccccc1,278.65,8
50,O=C(O)c1ccccc1,395.55,14
3142,COc1ccc(C(=O)C)c(OC)c1OC,288.95,24
411,c1ccc2SC=Cc2c1,305.15,14
690,COC(=O)CCC(=O)OC,292.15,16
1662,Brc1ccc(N)c(C)c1,332.65,15
2226,CC(C)Nc1ccccc1,263.15,14
535,COc1ccc(cc1)C(=O)Cl,297.65,18
2166,CC1=CCCC1,146.65,9
3083,N#CCc1ccc2ccccc2c1,356.15,18
2677,C#CCCCCCCCCC,248.15,12
2870,Cc1ccccc1Oc2ccccc2,294.85,18
670,CCCCC(=O)CC,234.15,11
2112,CCCC(I)C,223.15,8
736,CCCC(Br)C,177.65,8
3000,CCCCCCC(C)CC,188.35,12
1525,CC(C)Cc1ccccc1,221.75,14
3074,C=CCC=CC,134.45,8
43,NCCc1ccccc1,213.15,11
1659,Cc1ccc(N)c(Br)c1,299.15,15
168,ClC(c1ccccc1)(c2ccccc2)c3ccccc3,386.65,30
2858,CCOC(=O)C(C)(C)C,183.65,16
3149,O=C(c1ccncc1)c2ccccc2,345.15,21
2362,CC(C)(C)CC(C)(C)C,206.65,17
2345,NC1CCCC1,190.45,8
1527,CCOCc1ccccc1,275.65,12
491,Cc1cc(C)cc(c1)C(C)(C)C,255.15,22
2592,NCCCCCCCCCC,290.15,11
642,COc1ccc(Br)cc1,286.65,13
291,O=C(C)C1=CC=CS1,283.65,15
2666,Cc1cccc(c1O)C(C)(C)C,304.15,20
1988,N#CCC(C)C,172.15,9
2828,OCC(Cc1ccccc1)c2ccccc2,324.15,22
2959,CCOc1cccc2ccccc12,278.65,17
2261,Nc1cccc(N)c1C,379.15,13
3028,CC=Cc1ccccc1O,267.15,13
556,O=Cc1ccccc1,247.15,11
1059,c1ccc(cc1)OCC2OC2,276.65,17
2721,NCCCCCO,311.65,7
2366,CC(C)CCCC(C)C,170.25,13
1082,O=CNC,269.35,5
1816,CCOC(=O)C(=O)C(=O)OCC,243.15,21
536,COc1ccc(cc1)C(=O)O,458.15,18
1957,CNc1ccc(N)cc1,309.15,13
1297,ClC(F)C(Cl)(Cl)Cl,177.85,13
1040,CCN(CC)CC,158.45,9
2481,CSC(C)C,171.65,7
1528,CCCCC(=O)OCC,181.95,12
829,COCOC,168.35,5
2670,Nc1c(C)c(C)c(C)c(C)c1C,425.65,22
1162,CCCCOC(=O)CCC(=O)OCCCC,243.95,22
1727,CC=CC=CC,194.15,8
2336,O=C(O)c1ccccc1c2ccccc2,387.45,22
2500,C1CCC(CC1)C(C2CCCCC2)C3CCCCC3,321.15,29
1014,n1ccc2ccccc2c1,299.62,14
529,Nc1ccc(cc1)N(C)C,326.15,16
2349,O=C1C=C(C)OC(C)=C1,405.15,18
753,CC(C)NC(C)C,212.15,11
2671,O=C(C)OCC(=O)c1ccccc1,322.15,21
996,FC(F)=C(F)C(F)(F)F,116.65,18
2083,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,341.05,31
287,Cc1cc(C)c(N)c(C)c1,268.15,18
315,NCc1ccccc1C,243.15,11
1995,O=C(C)NC(=O)C,352.15,13
334,CNC(C)C(O)c1ccccc1,349.65,18
183,O=C1C=C(C)CC(C)(C)C1,265.05,20
2098,Brc1cc(Br)c(Br)c(Br)c1,372.65,18
2151,ClC(Br)C(Cl)Br,247.15,10
688,CC1NCC(C)NC1,389.15,12
42,CNC(=O)Oc1cccc2ccccc12,418.15,22
276,Clc1cccc(Cl)c1Cl,326.65,13
676,Cc1ccc(C)cc1,286.35,12
1857,c1ccc2cc(ccc2c1)c3ccc4ccccc4c3,461.45,30
1138,Clc1ccc(cc1)C(=O)c2ccccc2,350.65,24
750,O=C(C)CC(C)C,189.15,12
909,CCCCCCCC(=O)Cl,210.15,13
438,Cc1ccc(C)c(N)c1,288.65,15
492,Oc1ccc(cc1C)C(C)(C)C,300.65,20
1551,O=C1CCCCCCCC=CCCCCCCC1,305.65,22
2190,Cc1ccccc1Cc2ccccc2,279.75,18
707,ClCCBr,256.45,4
1573,N#CC(Cl)(Cl)Cl,231.15,11
1634,Cc1ccc2c(C)cccc2c1,256.25,18
3022,CCC(=O)c1ccc2ccccc2c1,333.15,21
1673,Brc1ccc(cc1)N(C)C,328.15,16
